userid,placeid,local_datetime,categoryid,latitude,longitude,country_name,state,category
1556,153227,2009-12-10T14:41:40Z,6,33.5124499833,-86.8081891167,United States,Alabama,Travel
1556,153227,2009-12-08T18:35:56Z,6,33.5124499833,-86.8081891167,United States,Alabama,Travel
1556,153227,2009-12-01T19:05:57Z,6,33.5124499833,-86.8081891167,United States,Alabama,Travel
1556,54004,2011-01-17T19:47:01Z,2,33.51697765,-86.8071034167,United States,Alabama,Food
1556,54004,2010-02-01T18:26:59Z,2,33.51697765,-86.8071034167,United States,Alabama,Food
1556,54004,2009-12-17T17:46:04Z,2,33.51697765,-86.8071034167,United States,Alabama,Food
1556,54004,2009-12-08T18:28:59Z,2,33.51697765,-86.8071034167,United States,Alabama,Food
1556,54004,2009-11-24T23:51:48Z,2,33.51697765,-86.8071034167,United States,Alabama,Food
1556,783145,2011-01-17T19:46:54Z,5,33.5108064434,-86.8041050434,United States,Alabama,Shopping
1556,783145,2010-06-03T13:39:41Z,5,33.5108064434,-86.8041050434,United States,Alabama,Shopping
1556,19106,2011-01-17T19:46:38Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2010-02-25T23:30:27Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2010-02-19T18:53:08Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-12-23T19:52:05Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-12-22T23:17:44Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-12-16T23:15:24Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-12-02T23:12:18Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-12-01T23:12:05Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-12-01T18:52:33Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-11-30T23:34:14Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-11-30T18:05:23Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-11-24T23:49:09Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-11-20T23:22:46Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,19106,2009-11-17T14:16:38Z,3,33.5166055,-86.8014886,United States,Alabama,Nightlife
1556,157545,2011-01-17T19:46:29Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2010-06-25T20:58:07Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2010-01-21T14:05:55Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2009-12-30T23:42:07Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2009-12-17T17:53:37Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2009-12-17T14:10:33Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2009-12-16T13:59:02Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2009-12-14T17:57:28Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2009-12-11T14:12:08Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2009-12-08T18:23:03Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2009-12-07T13:47:17Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,157545,2009-12-03T17:49:11Z,0,33.5158299167,-86.80833345,United States,Alabama,Community
1556,191116,2011-01-17T19:46:16Z,5,33.5165090333,-86.8012202833,United States,Alabama,Shopping
1556,191116,2009-12-23T19:51:57Z,5,33.5165090333,-86.8012202833,United States,Alabama,Shopping
1556,191116,2009-12-22T23:17:54Z,5,33.5165090333,-86.8012202833,United States,Alabama,Shopping
1556,191116,2009-12-16T23:15:17Z,5,33.5165090333,-86.8012202833,United States,Alabama,Shopping
1556,928369,2011-01-17T19:46:07Z,0,33.5172623726,-86.807522719,United States,Alabama,Community
1556,928369,2010-05-17T18:29:12Z,0,33.5172623726,-86.807522719,United States,Alabama,Community
1556,110765,2011-01-17T19:45:47Z,5,33.5122199667,-86.8004158333,United States,Alabama,Shopping
1556,110765,2010-06-03T16:56:51Z,5,33.5122199667,-86.8004158333,United States,Alabama,Shopping
1556,110765,2009-12-15T22:34:03Z,5,33.5122199667,-86.8004158333,United States,Alabama,Shopping
1556,110765,2009-11-30T23:37:10Z,5,33.5122199667,-86.8004158333,United States,Alabama,Shopping
1556,581495,2011-01-17T19:45:22Z,0,33.51153618,-86.80845409,United States,Alabama,Community
1556,581495,2010-06-03T13:38:59Z,0,33.51153618,-86.80845409,United States,Alabama,Community
1556,347438,2011-01-17T19:45:14Z,5,33.5171268833,-86.8080357167,United States,Alabama,Shopping
1556,347438,2010-06-03T13:40:10Z,5,33.5171268833,-86.8080357167,United States,Alabama,Shopping
1556,435310,2011-01-17T19:45:06Z,0,33.5159708,-86.80054185,United States,Alabama,Community
1556,435310,2010-01-27T23:23:09Z,0,33.5159708,-86.80054185,United States,Alabama,Community
1556,93376,2011-01-17T19:44:55Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2010-03-16T21:45:24Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2010-02-25T23:30:09Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-12-23T19:52:44Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-12-15T18:10:51Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-12-10T14:33:08Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-12-03T17:40:08Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-12-02T23:12:34Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-12-01T18:58:22Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-11-30T18:05:10Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-11-25T18:00:27Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-11-20T23:23:12Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-11-17T17:30:45Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,93376,2009-11-13T17:36:26Z,5,33.5172827483,-86.8018466234,United States,Alabama,Shopping
1556,1256590,2011-01-17T19:44:41Z,1,33.515907526,-86.8088793755,United States,Alabama,Entertainment
1556,1256590,2010-06-25T15:04:09Z,1,33.515907526,-86.8088793755,United States,Alabama,Entertainment
1556,106228,2011-01-17T19:44:31Z,3,33.5164285121,-86.8038904667,United States,Alabama,Nightlife
1556,106228,2010-01-26T21:50:09Z,3,33.5164285121,-86.8038904667,United States,Alabama,Nightlife
1556,106228,2009-12-18T20:37:07Z,3,33.5164285121,-86.8038904667,United States,Alabama,Nightlife
1556,106228,2009-12-10T14:33:23Z,3,33.5164285121,-86.8038904667,United States,Alabama,Nightlife
1556,106228,2009-12-01T18:58:55Z,3,33.5164285121,-86.8038904667,United States,Alabama,Nightlife
1556,106228,2009-11-24T23:50:34Z,3,33.5164285121,-86.8038904667,United States,Alabama,Nightlife
1556,106228,2009-11-16T17:33:21Z,3,33.5164285121,-86.8038904667,United States,Alabama,Nightlife
1556,31841,2011-01-17T19:44:19Z,0,33.5135971333,-86.8012704833,United States,Alabama,Community
1556,31841,2010-06-25T20:57:44Z,0,33.5135971333,-86.8012704833,United States,Alabama,Community
1556,31841,2009-12-01T14:42:41Z,0,33.5135971333,-86.8012704833,United States,Alabama,Community
1556,31841,2009-11-30T23:36:31Z,0,33.5135971333,-86.8012704833,United States,Alabama,Community
1556,182410,2011-01-17T19:44:07Z,3,33.51599855,-86.8073353167,United States,Alabama,Nightlife
1556,182410,2010-02-05T20:27:02Z,3,33.51599855,-86.8073353167,United States,Alabama,Nightlife
1556,182410,2009-12-18T20:36:43Z,3,33.51599855,-86.8073353167,United States,Alabama,Nightlife
1556,182410,2009-12-17T17:45:24Z,3,33.51599855,-86.8073353167,United States,Alabama,Nightlife
1556,182410,2009-12-17T14:10:44Z,3,33.51599855,-86.8073353167,United States,Alabama,Nightlife
1556,182410,2009-12-16T20:25:08Z,3,33.51599855,-86.8073353167,United States,Alabama,Nightlife
1556,182410,2009-12-16T13:59:56Z,3,33.51599855,-86.8073353167,United States,Alabama,Nightlife
1556,182410,2009-12-11T14:12:35Z,3,33.51599855,-86.8073353167,United States,Alabama,Nightlife
1556,182410,2009-12-08T18:30:55Z,3,33.51599855,-86.8073353167,United States,Alabama,Nightlife
1556,1256609,2011-01-17T19:43:46Z,5,33.5161113739,-86.8076187372,United States,Alabama,Shopping
1556,1256609,2010-06-25T21:16:46Z,5,33.5161113739,-86.8076187372,United States,Alabama,Shopping
1556,4414846,2011-01-17T19:26:35Z,2,33.51714068,-86.80764663,United States,Alabama,Food
1556,96209,2011-01-17T19:26:23Z,5,33.5169149167,-86.8059156333,United States,Alabama,Shopping
1556,96209,2010-05-17T18:30:22Z,5,33.5169149167,-86.8059156333,United States,Alabama,Shopping
1556,96209,2009-11-16T17:34:35Z,5,33.5169149167,-86.8059156333,United States,Alabama,Shopping
1556,2069695,2011-01-17T19:26:13Z,1,33.517697827,-86.806565243,United States,Alabama,Entertainment
1556,157148,2011-01-17T19:25:34Z,5,33.5160908167,-86.8067184333,United States,Alabama,Shopping
1556,157148,2010-01-26T21:49:50Z,5,33.5160908167,-86.8067184333,United States,Alabama,Shopping
1556,157148,2010-01-18T18:08:29Z,5,33.5160908167,-86.8067184333,United States,Alabama,Shopping
1556,157148,2009-12-18T20:36:20Z,5,33.5160908167,-86.8067184333,United States,Alabama,Shopping
1556,157148,2009-12-17T17:44:37Z,5,33.5160908167,-86.8067184333,United States,Alabama,Shopping
1556,157148,2009-12-16T20:24:39Z,5,33.5160908167,-86.8067184333,United States,Alabama,Shopping
1556,157148,2009-12-15T21:16:18Z,5,33.5160908167,-86.8067184333,United States,Alabama,Shopping
1556,157148,2009-12-10T14:36:38Z,5,33.5160908167,-86.8067184333,United States,Alabama,Shopping
1556,157148,2009-12-02T21:03:38Z,5,33.5160908167,-86.8067184333,United States,Alabama,Shopping
1556,98749,2011-01-17T19:21:32Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2010-01-26T21:49:09Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2010-01-20T22:55:34Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2010-01-19T19:56:33Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-12-18T19:13:21Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-12-16T20:24:53Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-12-15T21:16:51Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-12-10T21:42:05Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-12-02T20:05:57Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-12-01T14:43:53Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-11-30T22:02:34Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-11-30T18:44:38Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-11-30T15:00:09Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-11-25T13:58:09Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-11-24T17:55:01Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,98749,2009-11-16T18:16:00Z,5,33.5122019313,-86.8038904667,United States,Alabama,Shopping
1556,1488536,2011-01-17T19:20:54Z,2,33.517172585,-86.805600499,United States,Alabama,Food
1556,157153,2011-01-17T19:20:35Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2010-02-18T18:22:52Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2010-01-26T21:49:28Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2010-01-19T19:56:41Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2010-01-18T18:08:21Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2009-12-18T20:36:09Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2009-12-17T17:44:26Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2009-12-16T20:24:25Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2009-12-16T14:00:18Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2009-12-15T21:16:04Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2009-12-10T14:36:26Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2009-12-04T20:38:57Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,157153,2009-12-02T21:04:53Z,2,33.5159410122,-86.8068301678,United States,Alabama,Food
1556,1397369,2011-01-17T19:20:24Z,2,33.5158157825,-86.8067550659,United States,Alabama,Food
1556,1397369,2011-01-17T19:20:02Z,2,33.5158157825,-86.8067550659,United States,Alabama,Food
1556,1397369,2010-07-08T17:25:47Z,2,33.5158157825,-86.8067550659,United States,Alabama,Food
1556,1397369,2010-07-06T19:48:08Z,2,33.5158157825,-86.8067550659,United States,Alabama,Food
1556,106261,2011-01-17T19:20:14Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2010-02-09T18:32:20Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2010-01-26T21:49:44Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2010-01-18T18:08:34Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2009-12-18T20:36:14Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2009-12-17T17:44:50Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2009-12-16T20:24:31Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2009-12-15T21:16:10Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2009-12-02T20:05:21Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2009-12-02T14:01:38Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2009-11-30T20:23:16Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2009-11-30T15:00:57Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2009-11-24T14:15:43Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,106261,2009-11-19T14:05:38Z,2,33.5161326167,-86.8066109167,United States,Alabama,Food
1556,153209,2011-01-17T19:19:41Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2010-02-09T18:32:44Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2010-01-26T21:48:56Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2010-01-20T22:54:28Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2010-01-19T19:56:21Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2010-01-18T18:07:43Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2009-12-18T20:35:49Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2009-12-17T17:43:50Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2009-12-16T20:24:04Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2009-12-16T14:00:32Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2009-12-15T21:15:45Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2009-12-14T17:59:03Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2009-12-10T14:35:50Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2009-12-02T20:04:43Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2009-12-02T14:02:15Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,153209,2009-12-01T19:00:47Z,2,33.5155332667,-86.8062445667,United States,Alabama,Food
1556,41483,2011-01-17T19:19:32Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2010-06-25T17:17:15Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2010-02-26T19:03:28Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2010-02-15T18:36:20Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2010-02-09T18:31:52Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2010-01-26T21:48:44Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2010-01-20T22:54:15Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2010-01-19T19:56:05Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2010-01-18T18:07:36Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-12-22T17:14:30Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-12-18T20:35:42Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-12-17T17:43:40Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-12-16T20:23:57Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-12-16T14:00:57Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-12-15T21:15:38Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-12-14T17:59:33Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-12-10T14:35:35Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-12-02T20:04:31Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-12-01T19:00:15Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-11-30T22:02:15Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-11-30T18:44:29Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-11-30T15:00:33Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-11-24T14:16:16Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-11-11T19:56:26Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41483,2009-10-22T17:06:34Z,2,33.5152788263,-86.8062248106,United States,Alabama,Food
1556,41405,2011-01-17T19:19:21Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2010-02-09T18:31:43Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2010-01-26T21:48:37Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2010-01-20T22:54:08Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2010-01-19T19:55:58Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2010-01-18T18:07:58Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-22T17:14:17Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-18T20:35:21Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-17T17:43:03Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-16T22:56:00Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-16T14:05:03Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-15T21:15:26Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-14T17:59:13Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-11T17:05:42Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-10T14:35:56Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-02T20:04:02Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-12-01T18:21:23Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-11-30T22:02:02Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-11-30T18:44:19Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-11-30T15:00:01Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-11-25T13:57:50Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-11-24T17:55:13Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-11-24T14:16:42Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-11-19T14:06:28Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-11-16T14:03:21Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,41405,2009-10-09T16:52:00Z,2,33.5151627958,-86.805961132,United States,Alabama,Food
1556,1387646,2011-01-16T19:34:22Z,0,33.4116661549,-86.7369103432,United States,Alabama,Community
1556,6414472,2011-01-16T19:34:12Z,6,33.405860889,-86.735590054,United States,Alabama,Travel
1556,6606425,2011-01-16T19:34:02Z,6,33.40082185,-86.7871057,United States,Alabama,Travel
1556,2430647,2011-01-16T19:33:47Z,2,33.425349379,-86.772892987,United States,Alabama,Food
1556,1035113,2011-01-16T19:33:36Z,0,33.4226278333,-86.7746346667,United States,Alabama,Community
1556,2543440,2011-01-16T19:33:27Z,4,33.405502242,-86.776647568,United States,Alabama,Outdoors
1556,2543420,2011-01-16T19:33:16Z,4,33.405374696,-86.776813503,United States,Alabama,Outdoors
1556,1566654,2011-01-16T19:33:05Z,0,33.42162233,-86.77340179,United States,Alabama,Community
1556,6554178,2011-01-16T19:32:57Z,3,33.41991639,-86.7742086,United States,Alabama,Nightlife
1556,559466,2011-01-16T19:32:49Z,1,33.4166843779,-86.7474460602,United States,Alabama,Entertainment
1556,1068204,2011-01-16T19:32:40Z,0,33.4056741167,-86.7692451333,United States,Alabama,Community
1556,6688817,2011-01-16T19:32:31Z,5,33.4173059,-86.76027778,United States,Alabama,Shopping
1556,95288,2011-01-16T19:32:22Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2011-04-11T17:41:03Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2011-01-18T23:01:08Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-12-27T12:36:16Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-08-30T13:39:09Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-08-27T12:30:13Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-08-24T14:31:30Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-08-23T13:27:12Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-08-19T13:49:55Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-08-17T14:10:14Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-08-16T14:40:08Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-08-13T20:24:57Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-08-11T20:24:08Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-08-06T16:01:35Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-07-08T19:16:46Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-06-26T17:59:55Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-06-11T16:57:39Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-06-04T21:56:49Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-05-03T15:02:38Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-03-25T18:12:22Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-02-12T12:49:00Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-02-10T18:28:36Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-02-03T14:06:08Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-01-29T16:34:31Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2010-01-28T20:13:46Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2009-12-16T14:13:06Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2009-11-30T15:02:46Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
14410,95288,2009-11-12T14:07:13Z,0,33.4074215833,-86.7656769833,United States,Alabama,Community
1556,5278143,2011-01-16T19:32:12Z,0,33.40875138,-86.76388254,United States,Alabama,Community
1556,177245,2011-01-16T19:32:01Z,5,33.4105008272,-86.7601219082,United States,Alabama,Shopping
14410,177245,2010-05-09T01:06:16Z,5,33.4105008272,-86.7601219082,United States,Alabama,Shopping
14410,177245,2010-02-03T14:01:56Z,5,33.4105008272,-86.7601219082,United States,Alabama,Shopping
1556,738015,2011-01-16T19:31:51Z,5,33.4103393555,-86.7642593384,United States,Alabama,Shopping
1556,6367127,2011-01-16T19:31:39Z,0,33.411477502,-86.765860318,United States,Alabama,Community
1556,739695,2011-01-16T19:31:30Z,0,33.41051125,-86.76343583,United States,Alabama,Community
1556,1910091,2011-01-16T19:30:48Z,0,33.41130554,-86.76127666,United States,Alabama,Community
1556,6465606,2011-01-16T19:30:35Z,5,33.415259,-86.76076346,United States,Alabama,Shopping
1556,6763998,2011-01-16T02:19:10Z,5,33.4467946,-86.791307334,United States,Alabama,Shopping
1556,1236388,2011-01-15T21:34:13Z,5,33.5323762894,-86.7101365328,United States,Alabama,Shopping
1556,6761676,2011-01-15T19:52:50Z,2,33.6433047,-86.62647593,United States,Alabama,Food
1556,61174,2011-01-15T14:41:20Z,5,33.4249822905,-86.7731066085,United States,Alabama,Shopping
1556,61174,2010-07-24T14:43:18Z,5,33.4249822905,-86.7731066085,United States,Alabama,Shopping
1556,61174,2010-06-18T17:42:30Z,5,33.4249822905,-86.7731066085,United States,Alabama,Shopping
1556,61174,2010-01-30T21:53:26Z,5,33.4249822905,-86.7731066085,United States,Alabama,Shopping
1556,61174,2009-12-26T20:51:59Z,5,33.4249822905,-86.7731066085,United States,Alabama,Shopping
1556,61174,2009-10-24T20:41:20Z,5,33.4249822905,-86.7731066085,United States,Alabama,Shopping
1556,122242,2011-01-01T17:43:50Z,2,33.3367075667,-86.78202055,United States,Alabama,Food
1556,122242,2009-11-22T18:12:41Z,2,33.3367075667,-86.78202055,United States,Alabama,Food
1556,711425,2010-12-31T19:30:37Z,4,33.4758971167,-86.7983786833,United States,Alabama,Outdoors
1556,711425,2010-06-15T13:20:46Z,4,33.4758971167,-86.7983786833,United States,Alabama,Outdoors
