userid,placeid,datetime,categoryid,lat,lng
34220,156959,2011-05-16T15:44:35Z,0,35.0567317833,-92.4707494333
34220,156959,2011-05-14T00:51:27Z,0,35.0567317833,-92.4707494333
34220,156959,2011-04-27T23:50:43Z,0,35.0567317833,-92.4707494333
34220,156959,2011-04-21T19:02:22Z,0,35.0567317833,-92.4707494333
34220,156959,2011-04-15T16:40:20Z,0,35.0567317833,-92.4707494333
34220,156959,2011-04-14T14:25:50Z,0,35.0567317833,-92.4707494333
34220,156959,2011-04-11T18:47:07Z,0,35.0567317833,-92.4707494333
34220,156959,2011-04-05T14:09:27Z,0,35.0567317833,-92.4707494333
34220,156959,2011-03-28T19:52:00Z,0,35.0567317833,-92.4707494333
34220,156959,2011-03-21T19:17:17Z,0,35.0567317833,-92.4707494333
34220,156959,2011-03-15T13:55:29Z,0,35.0567317833,-92.4707494333
34220,156959,2011-03-10T19:52:09Z,0,35.0567317833,-92.4707494333
34220,156959,2011-03-09T16:45:38Z,0,35.0567317833,-92.4707494333
34220,156959,2011-03-04T20:33:04Z,0,35.0567317833,-92.4707494333
34220,156959,2011-02-18T13:31:56Z,0,35.0567317833,-92.4707494333
34220,156959,2011-02-16T19:34:09Z,0,35.0567317833,-92.4707494333
34220,156959,2011-02-15T15:05:14Z,0,35.0567317833,-92.4707494333
34220,156959,2011-02-11T15:38:24Z,0,35.0567317833,-92.4707494333
34220,156959,2011-02-08T19:44:32Z,0,35.0567317833,-92.4707494333
34220,156959,2011-02-03T14:50:56Z,0,35.0567317833,-92.4707494333
34220,156959,2011-01-24T16:57:01Z,0,35.0567317833,-92.4707494333
34220,156959,2011-01-19T19:23:02Z,0,35.0567317833,-92.4707494333
34220,156959,2011-01-14T22:38:32Z,0,35.0567317833,-92.4707494333
34220,156959,2011-01-10T16:50:27Z,0,35.0567317833,-92.4707494333
34220,156959,2011-01-08T18:05:27Z,0,35.0567317833,-92.4707494333
34220,156959,2011-01-07T14:40:25Z,0,35.0567317833,-92.4707494333
34220,156959,2011-01-06T14:35:39Z,0,35.0567317833,-92.4707494333
34220,156959,2011-01-04T16:12:47Z,0,35.0567317833,-92.4707494333
34220,156959,2011-01-03T15:24:17Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-30T19:44:27Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-29T19:56:53Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-28T14:12:45Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-27T16:24:09Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-23T17:08:03Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-22T17:26:53Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-21T13:34:18Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-20T16:10:50Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-16T23:52:59Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-15T16:15:52Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-14T13:32:05Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-13T20:41:29Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-13T13:47:15Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-12T16:30:49Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-08T18:51:06Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-07T21:05:53Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-06T14:18:49Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-03T16:06:52Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-02T15:34:01Z,0,35.0567317833,-92.4707494333
34220,156959,2010-12-01T17:17:41Z,0,35.0567317833,-92.4707494333
34220,156959,2010-11-30T14:36:14Z,0,35.0567317833,-92.4707494333
34220,156959,2010-11-29T14:44:23Z,0,35.0567317833,-92.4707494333
34220,156959,2010-11-19T16:41:33Z,0,35.0567317833,-92.4707494333
34220,156959,2010-11-17T01:43:01Z,0,35.0567317833,-92.4707494333
34220,156959,2010-11-04T21:33:25Z,0,35.0567317833,-92.4707494333
34220,156959,2010-10-28T16:16:46Z,0,35.0567317833,-92.4707494333
34220,156959,2010-10-26T01:29:15Z,0,35.0567317833,-92.4707494333
34220,156959,2010-10-25T13:22:51Z,0,35.0567317833,-92.4707494333
34220,156959,2010-10-19T17:03:32Z,0,35.0567317833,-92.4707494333
34220,156959,2010-10-14T20:15:36Z,0,35.0567317833,-92.4707494333
34220,156959,2010-10-12T14:26:09Z,0,35.0567317833,-92.4707494333
34220,156959,2010-10-11T14:57:35Z,0,35.0567317833,-92.4707494333
34220,156959,2010-10-06T23:59:49Z,0,35.0567317833,-92.4707494333
34220,156959,2010-10-06T20:09:57Z,0,35.0567317833,-92.4707494333
34220,156959,2010-10-04T17:20:50Z,0,35.0567317833,-92.4707494333
34220,156959,2010-09-22T02:06:06Z,0,35.0567317833,-92.4707494333
34220,156959,2010-09-20T15:24:56Z,0,35.0567317833,-92.4707494333
34220,156959,2010-09-10T17:17:24Z,0,35.0567317833,-92.4707494333
34220,156959,2010-09-02T12:43:35Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-31T17:59:36Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-30T14:57:41Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-27T14:00:28Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-26T15:35:32Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-25T14:22:54Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-24T19:28:01Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-24T14:48:30Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-23T18:59:23Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-20T20:58:03Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-19T17:26:08Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-18T16:36:07Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-18T03:43:56Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-17T16:01:22Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-16T18:09:40Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-13T13:21:06Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-11T18:19:55Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-06T19:25:32Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-05T16:11:14Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-03T14:16:37Z,0,35.0567317833,-92.4707494333
34220,156959,2010-08-02T15:58:14Z,0,35.0567317833,-92.4707494333
34220,156959,2010-07-30T20:49:28Z,0,35.0567317833,-92.4707494333
34220,156959,2010-07-15T18:21:00Z,0,35.0567317833,-92.4707494333
34220,156959,2010-07-09T15:44:19Z,0,35.0567317833,-92.4707494333
34220,156959,2010-07-06T16:17:21Z,0,35.0567317833,-92.4707494333
34220,156959,2010-07-05T22:42:35Z,0,35.0567317833,-92.4707494333
34220,156959,2010-07-02T14:07:45Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-30T13:31:21Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-29T20:52:31Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-29T15:29:13Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-28T23:09:56Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-28T18:03:44Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-24T19:38:13Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-23T14:15:50Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-22T14:49:22Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-18T17:21:53Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-14T22:23:29Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-12T17:06:31Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-10T15:50:36Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-08T15:23:26Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-07T14:04:28Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-05T16:30:17Z,0,35.0567317833,-92.4707494333
34220,156959,2010-06-02T21:34:09Z,0,35.0567317833,-92.4707494333
34220,156959,2010-05-30T20:10:27Z,0,35.0567317833,-92.4707494333
34220,156959,2010-05-28T13:09:38Z,0,35.0567317833,-92.4707494333
34220,156959,2010-05-26T14:03:27Z,0,35.0567317833,-92.4707494333
34220,156959,2010-05-24T18:46:49Z,0,35.0567317833,-92.4707494333
34220,156959,2010-05-21T13:58:23Z,0,35.0567317833,-92.4707494333
34220,156959,2010-05-11T13:51:45Z,0,35.0567317833,-92.4707494333
34220,156959,2010-05-07T14:20:51Z,0,35.0567317833,-92.4707494333
34220,156959,2010-05-06T16:50:24Z,0,35.0567317833,-92.4707494333
34220,156959,2010-05-03T16:39:41Z,0,35.0567317833,-92.4707494333
34220,156959,2010-05-01T15:04:57Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-30T16:37:45Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-29T19:35:39Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-29T14:42:14Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-29T01:15:31Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-27T19:18:37Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-26T17:50:52Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-26T14:46:52Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-25T18:05:08Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-23T13:55:50Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-22T16:20:13Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-20T17:42:20Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-20T14:00:22Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-15T12:48:00Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-14T15:45:40Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-13T23:59:28Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-12T18:44:00Z,0,35.0567317833,-92.4707494333
34220,156959,2010-04-10T21:15:42Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-31T00:33:52Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-27T14:59:21Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-26T19:19:17Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-23T16:58:25Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-23T00:38:03Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-22T14:49:36Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-21T19:27:45Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-15T14:57:14Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-13T05:19:02Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-11T22:53:31Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-11T19:01:48Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-07T19:49:43Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-06T16:24:11Z,0,35.0567317833,-92.4707494333
34220,156959,2010-03-05T16:21:52Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-28T05:32:09Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-25T13:47:25Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-23T16:21:43Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-18T23:36:01Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-17T22:54:45Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-17T03:34:01Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-15T15:32:12Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-12T23:30:30Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-11T15:13:24Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-10T16:00:24Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-09T19:48:29Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-09T03:36:47Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-07T02:10:18Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-05T15:54:08Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-04T15:00:37Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-03T19:40:13Z,0,35.0567317833,-92.4707494333
34220,156959,2010-02-01T22:01:28Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-31T19:56:02Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-28T17:32:50Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-27T14:36:46Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-25T19:54:06Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-22T15:10:02Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-16T20:33:56Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-14T17:00:24Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-12T21:36:34Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-11T03:13:11Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-08T14:43:10Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-07T18:06:19Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-04T15:54:50Z,0,35.0567317833,-92.4707494333
34220,156959,2010-01-03T21:42:30Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-30T21:55:01Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-30T16:11:53Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-29T15:50:19Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-28T15:43:47Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-23T16:02:57Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-23T00:57:08Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-17T14:15:38Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-17T00:11:19Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-09T19:09:32Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-07T15:12:09Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-04T19:34:00Z,0,35.0567317833,-92.4707494333
34220,156959,2009-12-02T20:18:21Z,0,35.0567317833,-92.4707494333
34220,6583058,2011-06-19T16:38:12Z,2,35.110824833,-92.4415207
34220,692765,2011-06-13T18:56:38Z,5,35.0905937833,-92.4428895667
34220,692765,2011-05-17T14:11:29Z,5,35.0905937833,-92.4428895667
34220,692765,2011-04-13T17:56:46Z,5,35.0905937833,-92.4428895667
34220,692765,2011-03-14T15:39:09Z,5,35.0905937833,-92.4428895667
34220,692765,2011-02-14T15:54:27Z,5,35.0905937833,-92.4428895667
34220,692765,2011-01-14T16:02:52Z,5,35.0905937833,-92.4428895667
34220,692765,2010-12-16T16:50:35Z,5,35.0905937833,-92.4428895667
34220,692765,2010-11-16T14:58:56Z,5,35.0905937833,-92.4428895667
34220,692765,2010-09-14T13:24:27Z,5,35.0905937833,-92.4428895667
34220,692765,2010-07-12T19:22:22Z,5,35.0905937833,-92.4428895667
34220,692765,2010-05-12T14:24:51Z,5,35.0905937833,-92.4428895667
34220,692765,2010-04-13T15:04:49Z,5,35.0905937833,-92.4428895667
34220,692765,2010-03-12T17:03:32Z,5,35.0905937833,-92.4428895667
34220,7327915,2011-06-10T22:48:32Z,2,35.08654001,-92.47290171
34220,7327915,2011-06-02T22:50:05Z,2,35.08654001,-92.47290171
34220,7327915,2011-05-05T23:28:37Z,2,35.08654001,-92.47290171
34220,766799,2011-06-08T23:37:25Z,2,35.21625912,-92.38656598
34220,7479311,2011-06-07T18:55:10Z,5,35.08555897,-92.412792784
34220,328995,2011-06-03T23:25:24Z,2,35.0704741301,-92.4724381258
34220,328995,2011-05-04T23:43:51Z,2,35.0704741301,-92.4724381258
34220,328995,2011-01-21T18:05:28Z,2,35.0704741301,-92.4724381258
34220,328995,2010-12-07T17:29:39Z,2,35.0704741301,-92.4724381258
34220,328995,2010-12-04T00:25:51Z,2,35.0704741301,-92.4724381258
34220,328995,2010-11-06T00:04:35Z,2,35.0704741301,-92.4724381258
34220,328995,2010-10-06T22:07:53Z,2,35.0704741301,-92.4724381258
34220,328995,2010-09-20T16:23:38Z,2,35.0704741301,-92.4724381258
34220,328995,2010-09-13T17:20:22Z,2,35.0704741301,-92.4724381258
34220,328995,2010-08-27T16:28:50Z,2,35.0704741301,-92.4724381258
34220,328995,2010-08-24T17:06:20Z,2,35.0704741301,-92.4724381258
34220,328995,2010-08-23T17:21:43Z,2,35.0704741301,-92.4724381258
34220,328995,2010-08-19T16:23:44Z,2,35.0704741301,-92.4724381258
34220,328995,2010-08-04T17:13:27Z,2,35.0704741301,-92.4724381258
34220,328995,2010-07-06T18:52:15Z,2,35.0704741301,-92.4724381258
34220,328995,2010-05-21T22:19:35Z,2,35.0704741301,-92.4724381258
34220,328995,2010-05-18T16:31:05Z,2,35.0704741301,-92.4724381258
34220,328995,2010-05-06T21:23:44Z,2,35.0704741301,-92.4724381258
34220,328995,2010-04-30T20:38:41Z,2,35.0704741301,-92.4724381258
34220,328995,2010-04-30T17:23:22Z,2,35.0704741301,-92.4724381258
34220,328995,2010-04-21T01:18:17Z,2,35.0704741301,-92.4724381258
34220,328995,2010-04-20T16:48:39Z,2,35.0704741301,-92.4724381258
34220,328995,2010-04-13T16:08:06Z,2,35.0704741301,-92.4724381258
34220,328995,2010-02-24T19:13:34Z,2,35.0704741301,-92.4724381258
34220,328995,2010-02-23T21:18:24Z,2,35.0704741301,-92.4724381258
34220,328995,2010-02-09T17:56:06Z,2,35.0704741301,-92.4724381258
34220,328995,2010-02-06T19:44:19Z,2,35.0704741301,-92.4724381258
34220,328995,2010-01-26T18:19:19Z,2,35.0704741301,-92.4724381258
34220,328995,2010-01-08T17:25:49Z,2,35.0704741301,-92.4724381258
34220,328995,2010-01-05T17:34:23Z,2,35.0704741301,-92.4724381258
34220,7454326,2011-06-02T01:17:33Z,4,34.66113015,-92.389113017
34220,1236742,2011-05-24T04:13:28Z,0,35.0567396,-92.4710031
34220,1236742,2011-04-16T04:52:19Z,0,35.0567396,-92.4710031
34220,1236742,2011-03-01T00:28:23Z,0,35.0567396,-92.4710031
34220,1236742,2011-02-03T01:35:01Z,0,35.0567396,-92.4710031
34220,1236742,2011-01-15T18:50:17Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-31T16:35:28Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-28T02:38:55Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-27T01:43:47Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-23T01:31:24Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-21T16:24:37Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-12T15:00:48Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-11T21:36:09Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-08T00:07:45Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-06T18:16:56Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-06T03:36:48Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-05T20:50:32Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-04T18:16:42Z,0,35.0567396,-92.4710031
34220,1236742,2010-12-04T01:31:17Z,0,35.0567396,-92.4710031
34220,1236742,2010-11-25T00:51:10Z,0,35.0567396,-92.4710031
34220,1236742,2010-11-20T14:50:08Z,0,35.0567396,-92.4710031
34220,1236742,2010-11-17T00:48:31Z,0,35.0567396,-92.4710031
34220,1236742,2010-11-15T14:48:06Z,0,35.0567396,-92.4710031
34220,1236742,2010-11-15T00:56:04Z,0,35.0567396,-92.4710031
34220,1236742,2010-11-13T17:07:45Z,0,35.0567396,-92.4710031
34220,1236742,2010-11-13T02:26:01Z,0,35.0567396,-92.4710031
34220,1236742,2010-11-08T17:25:47Z,0,35.0567396,-92.4710031
34220,1236742,2010-11-07T19:52:57Z,0,35.0567396,-92.4710031
34220,1236742,2010-10-29T23:47:06Z,0,35.0567396,-92.4710031
34220,1236742,2010-10-27T04:02:02Z,0,35.0567396,-92.4710031
34220,1236742,2010-10-24T20:46:36Z,0,35.0567396,-92.4710031
34220,1236742,2010-10-17T20:42:44Z,0,35.0567396,-92.4710031
34220,1236742,2010-10-13T03:30:12Z,0,35.0567396,-92.4710031
34220,1236742,2010-10-11T01:17:58Z,0,35.0567396,-92.4710031
34220,1236742,2010-10-07T23:25:51Z,0,35.0567396,-92.4710031
34220,1236742,2010-09-26T02:53:48Z,0,35.0567396,-92.4710031
34220,1236742,2010-09-18T15:25:03Z,0,35.0567396,-92.4710031
34220,1236742,2010-08-28T03:20:38Z,0,35.0567396,-92.4710031
34220,1236742,2010-08-25T02:39:54Z,0,35.0567396,-92.4710031
34220,1236742,2010-08-23T01:56:58Z,0,35.0567396,-92.4710031
34220,1236742,2010-08-19T23:22:08Z,0,35.0567396,-92.4710031
34220,1236742,2010-08-17T02:23:55Z,0,35.0567396,-92.4710031
34220,1236742,2010-08-12T12:14:49Z,0,35.0567396,-92.4710031
34220,1236742,2010-08-11T18:19:20Z,0,35.0567396,-92.4710031
34220,1236742,2010-08-07T20:47:14Z,0,35.0567396,-92.4710031
34220,1236742,2010-08-07T14:11:57Z,0,35.0567396,-92.4710031
34220,1236742,2010-08-06T22:16:14Z,0,35.0567396,-92.4710031
34220,1236742,2010-07-31T16:07:32Z,0,35.0567396,-92.4710031
34220,1236742,2010-07-20T22:33:03Z,0,35.0567396,-92.4710031
34220,1236742,2010-07-17T02:43:03Z,0,35.0567396,-92.4710031
34220,1236742,2010-07-12T22:37:02Z,0,35.0567396,-92.4710031
34220,1236742,2010-07-05T22:42:48Z,0,35.0567396,-92.4710031
34220,1236742,2010-07-01T02:47:27Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-28T23:12:13Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-28T18:05:13Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-25T01:50:34Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-23T22:18:03Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-22T14:49:46Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-21T03:10:42Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-18T18:42:33Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-18T00:29:33Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-17T17:03:13Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-16T22:51:55Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-14T23:29:13Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-13T15:45:25Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-12T19:37:53Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-12T14:19:34Z,0,35.0567396,-92.4710031
34220,1236742,2010-06-06T17:46:35Z,0,35.0567396,-92.4710031
34220,397966,2011-05-21T20:48:34Z,5,35.0937573259,-92.4269378185
34220,397966,2010-06-28T17:33:56Z,5,35.0937573259,-92.4269378185
34220,328210,2011-05-15T22:13:29Z,0,35.0858663,-92.4581697833
34220,328210,2011-04-29T01:06:34Z,0,35.0858663,-92.4581697833
34220,328210,2011-04-26T19:59:40Z,0,35.0858663,-92.4581697833
34220,328210,2010-09-08T14:45:44Z,0,35.0858663,-92.4581697833
34220,328210,2010-03-03T12:30:10Z,0,35.0858663,-92.4581697833
34220,328210,2010-03-01T19:59:36Z,0,35.0858663,-92.4581697833
34220,328210,2010-02-18T16:45:14Z,0,35.0858663,-92.4581697833
34220,1478350,2011-05-10T16:33:06Z,0,35.8287219823,-90.6750369072
34220,1478350,2011-02-12T22:25:03Z,0,35.8287219823,-90.6750369072
34220,1478350,2010-09-24T21:51:48Z,0,35.8287219823,-90.6750369072
34220,603189,2011-05-09T22:54:47Z,4,35.0700349,-92.46408385
34220,603189,2010-09-30T20:06:14Z,4,35.0700349,-92.46408385
34220,603189,2010-04-30T18:13:44Z,4,35.0700349,-92.46408385
34220,603189,2010-04-11T18:57:27Z,4,35.0700349,-92.46408385
34220,603189,2010-02-23T20:50:36Z,4,35.0700349,-92.46408385
34220,6083461,2011-05-08T16:43:48Z,2,34.53220205,-90.6340467
34220,6083461,2010-10-24T18:05:08Z,2,34.53220205,-90.6340467
34220,244475,2011-05-07T00:29:59Z,4,34.5763085667,-90.74205305
34220,244475,2010-12-25T16:31:21Z,4,34.5763085667,-90.74205305
34220,244475,2010-12-24T02:16:23Z,4,34.5763085667,-90.74205305
34220,244475,2010-12-23T22:04:08Z,4,34.5763085667,-90.74205305
34220,244475,2010-12-11T16:49:56Z,4,34.5763085667,-90.74205305
34220,244475,2010-12-10T20:11:13Z,4,34.5763085667,-90.74205305
34220,244475,2010-12-10T01:54:52Z,4,34.5763085667,-90.74205305
34220,244475,2010-10-23T04:00:39Z,4,34.5763085667,-90.74205305
34220,244475,2010-08-11T14:01:01Z,4,34.5763085667,-90.74205305
34220,244475,2010-08-09T21:45:43Z,4,34.5763085667,-90.74205305
34220,244475,2010-08-08T17:44:18Z,4,34.5763085667,-90.74205305
34220,244475,2010-08-08T17:43:58Z,4,34.5763085667,-90.74205305
34220,244475,2010-07-10T20:41:39Z,4,34.5763085667,-90.74205305
34220,244475,2010-07-10T00:16:12Z,4,34.5763085667,-90.74205305
34220,244475,2010-02-27T18:44:25Z,4,34.5763085667,-90.74205305
34220,244475,2010-02-27T12:56:01Z,4,34.5763085667,-90.74205305
34220,244475,2010-02-26T03:33:31Z,4,34.5763085667,-90.74205305
34220,244475,2010-02-14T14:34:34Z,4,34.5763085667,-90.74205305
34220,244475,2010-02-14T03:59:27Z,4,34.5763085667,-90.74205305
34220,244475,2010-02-13T19:40:50Z,4,34.5763085667,-90.74205305
34220,244475,2010-01-01T19:45:08Z,4,34.5763085667,-90.74205305
34220,244475,2009-12-22T17:46:31Z,4,34.5763085667,-90.74205305
34220,244475,2009-12-21T03:44:37Z,4,34.5763085667,-90.74205305
34220,6336407,2011-05-04T19:17:38Z,5,35.198765271,-92.391322066
34220,602431,2011-04-28T19:02:50Z,5,35.6834426333,-91.61689675
34220,306148,2011-04-28T17:38:42Z,2,35.7574768167,-91.6356322667
34220,306148,2010-06-25T19:40:00Z,2,35.7574768167,-91.6356322667
34220,306148,2010-03-30T17:09:37Z,2,35.7574768167,-91.6356322667
34220,156887,2011-04-28T15:50:55Z,0,35.7674686,-91.6309923833
34220,156887,2010-11-09T22:10:08Z,0,35.7674686,-91.6309923833
34220,156887,2010-07-20T13:50:08Z,0,35.7674686,-91.6309923833
34220,156887,2010-07-19T15:09:44Z,0,35.7674686,-91.6309923833
34220,156887,2010-06-26T17:35:03Z,0,35.7674686,-91.6309923833
34220,156887,2010-06-25T18:42:08Z,0,35.7674686,-91.6309923833
34220,156887,2010-03-30T13:22:37Z,0,35.7674686,-91.6309923833
34220,156887,2010-03-30T03:00:05Z,0,35.7674686,-91.6309923833
34220,156887,2010-01-15T16:11:52Z,0,35.7674686,-91.6309923833
34220,156887,2009-12-15T17:03:06Z,0,35.7674686,-91.6309923833
34220,7292104,2011-04-26T15:47:56Z,0,35.1058595,-92.4393111
34220,161189,2011-04-14T20:42:31Z,6,35.0841712833,-92.4295691667
34220,5911591,2011-04-12T14:30:46Z,5,35.070903303,-92.480204441
34220,5911591,2011-01-25T19:38:34Z,5,35.070903303,-92.480204441
